stories_id,title,url,publish_date,media_name,media_id,media_inlink_count,inlink_count,outlink_count,facebook_share_count,post_count,author_count,channel_count
280954860,"Genetic Evolution: How the Ebola Virus Changes and Adapts",http://www.theepochtimes.com/n3/960598-genetic-evolution-how-the-ebola-virus-changes-and-adapts/?sidebar=related-below,"2014-09-16 15:20:00","Epoch Times",23411,0,0,0,27,,,
280954876,"US Military to Put up Tent at Liberia Ebola Clinic",http://www.theepochtimes.com/n3/1001920-us-military-to-put-up-tent-at-liberia-ebola-clinic/?sidebar=related-below,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,3,,,
280954884,"Sierra Leone Concludes Nationwide Ebola Lockdown - The Epoch Times",http://www.theepochtimes.com/n3/972192-sierra-leone-concludes-nationwide-ebola-lockdown/,"2014-09-21 17:14:00","Epoch Times",23411,0,0,0,29,,,
280954901,"Ebola Victims Hunted House-to-House in Sierra Leone; Medical Martial Law Declared",http://www.theepochtimes.com/n3/967757-medical-martial-law-declared-in-sierra-leone/,"2014-09-19 11:23:00","Epoch Times",23411,0,0,0,45,,,
280954921,"Spaniard Has Ebola in First Infection Outside Africa - The Epoch Times",http://www.theepochtimes.com/n3/1003045-spaniard-has-ebola-in-1st-infection-outside-africa/?sidebar=related-below,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,1,,,
280954971,"Ebola Fight to Cost $600 Million, Says WHO - The Epoch Times",http://www.theepochtimes.com/n3/932184-ebola-fight-to-cost-600-million-says-who/,"2014-09-05 17:54:00","Epoch Times",23411,0,0,0,4,,,
280954977,"Ebola in US: Who Else Was Infected? - The Epoch Times",http://www.theepochtimes.com/n3/993603-ebola-in-us-who-else-was-infected/?sidebar=related-below,"2014-10-01 19:25:00","Epoch Times",23411,0,0,0,26,,,
280954983,"Ebola Deaths Jump by Almost 200 People in a Single Day as Pandemic Explodes",http://www.theepochtimes.com/n3/955520-sierra-leone-4th-doctor-dies-of-ebola/?sidebar=related-below,"2014-09-15 09:12:00","Epoch Times",23411,0,0,0,102,,,
280954994,"Officials Confirm First Ebola Case Diagnosed in US - The Epoch Times",http://www.theepochtimes.com/n3/991148-officials-confirm-first-ebola-case-diagnosed-in-us/,"2014-09-30 17:40:00","Epoch Times",23411,0,0,0,7,,,
280955007,"Can Ebola Spread to Mexico? Mexican Health Official Says Virus Will Not Enter Country",http://www.theepochtimes.com/n3/846625-can-ebola-spread-to-mexico-mexican-health-official-says-virus-will-not-enter-country/?sidebar=related-below,"2014-08-05 17:25:00","Epoch Times",23411,0,0,0,13,,,
280955015,"Senegal Reports First Confirmed Case of Ebola",http://www.theepochtimes.com/n3/921928-senegal-reports-first-confirmed-case-of-ebola/,"2014-08-29 08:49:00","Epoch Times",23411,0,0,0,46,,,
280955027,"82% of Ebola Patients Are Being Turned Away From Hospitals to Die at Home, Spreding Infections to Family Members",http://www.theepochtimes.com/n3/988325-82-of-ebola-patients-are-being-turned-away-from-hospitals-to-die-at-home-spreding-infections-to-family-members/?sidebar=related-below,"2014-10-01 07:33:00","Epoch Times",23411,0,0,0,8,,,
280955029,"Louise Troh, Thomas Eric Duncan Girlfriend, May Have Ebola; Under Quarantine With Daughter Youngor Jallah (+Pictures)",http://www.theepochtimes.com/n3/997417-louise-troh-thomas-eric-duncan-girlfriend-may-have-ebola-quarantined-with-daughter-youngor-jallah-pictures/,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,4,,,
280955043,"3rd US Ebola Victim Released From Hospital",http://www.theepochtimes.com/n3/980235-3rd-us-ebola-victim-released-from-hospital/?sidebar=related-below,"2014-09-25 12:39:00","Epoch Times",23411,0,0,0,3,,,
280955045,"Ebola: What Is It and Who Is at Risk?",http://www.theepochtimes.com/n3/992734-ebola-what-is-it-and-who-is-at-risk/?sidebar=related-below,"2014-10-01 14:29:00","Epoch Times",23411,0,0,0,3,,,
280955931,"first US Ebola patient",http://www.theepochtimes.com/n3/t/first-us-ebola-patient/,"2014-10-01 12:00:00","Epoch Times",23411,0,0,0,0,,,
280957275,"American With Ebola",http://www.theepochtimes.com/n3/t/american-with-ebola/,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
280957348,"Government Confirms First Case of Ebola in US - The Epoch Times",http://www.theepochtimes.com/n3/991361-government-confirms-first-case-of-ebola-in-us/?sidebar=related-below,"2014-09-30 19:35:00","Epoch Times",23411,0,0,0,31,,,
280957732,"How Ebola Started, Spread and Spiralled out of Control",http://www.theepochtimes.com/n3/979880-how-ebola-started-spread-and-spiralled-out-of-control/?sidebar=related-below,"2014-09-25 15:29:00","Epoch Times",23411,0,0,0,45,,,
280957815,"UN Mission to Combat Ebola Opens HQ in Ghana",http://www.theepochtimes.com/n3/987709-un-mission-to-combat-ebola-opens-hq-in-ghana/?sidebar=related-below,"2014-09-29 08:47:00","Epoch Times",23411,0,0,0,1,,,
280958010,"WHO: Liberia Will See Thousands of New Ebola Cases - The Epoch Times",http://www.theepochtimes.com/n3/942813-who-liberia-will-see-thousands-of-new-ebola-cases/,"2014-09-08 15:25:00","Epoch Times",23411,0,0,0,58,,,
280958826,"Ebola virus",http://www.theepochtimes.com/n3/t/ebola-virus/,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
280958860,"Liberia Ebola Clinic",http://www.theepochtimes.com/n3/t/liberia-ebola-clinic/,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
280960101,"French Doctor Sick With Ebola in Liberia, Say Doctors Without Borders - The Epoch Times",http://www.theepochtimes.com/n3/963060-french-doctor-sick-with-ebola-in-liberia/?sidebar=related-below,"2014-09-17 14:47:00","Epoch Times",23411,0,0,0,1,,,
280960649,"economic impact of the Ebola",http://www.theepochtimes.com/n3/t/economic-impact-of-the-ebola/,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
280960823,"Dallas ER Sent Ebola-Infected Patient Home - The Epoch Times",http://www.theepochtimes.com/n3/994274-dallas-er-sent-ebola-infected-patient-home/,"2014-10-02 10:07:00","Epoch Times",23411,0,0,0,1,,,
280960827,"Dallas ER Sent Ebola-Infected Patient Home - The Epoch Times",http://www.theepochtimes.com/n3/994274-dallas-er-sent-ebola-infected-patient-home/?sidebar=related-below,"2014-08-03 09:07:00","Epoch Times",23411,0,0,0,0,,,
280961159,"CDC Team Seeks Anyone Who Encountered Ebola Patient in US - The Epoch Times",http://www.theepochtimes.com/n3/992562-cdc-team-seeks-anyone-who-encountered-ebola-patient-in-us/?sidebar=related-below,"2014-10-01 13:10:00","Epoch Times",23411,0,0,0,0,,,
280961160,"Canada Donates Protective Equipment to Combat Ebola Spread - The Epoch Times",http://www.theepochtimes.com/n3/961768-canada-donates-protective-equipment-to-combat-ebola-spread/?sidebar=related-below,"2014-09-17 14:27:00","Epoch Times",23411,0,0,0,20,,,
280961177,"Saudi Man With Ebola Symptoms Dies in Hospital",http://www.theepochtimes.com/n3/848674-saudi-man-with-ebola-symptoms-dies-in-hospital/?sidebar=related-below,"2014-08-06 08:20:00","Epoch Times",23411,0,0,0,0,,,
280961185,"Ebola Zombies? Man Said to Have Died from Ebola Wakes Up as &#039;Rise from the Dead&#039; Reports Go Viral",http://www.theepochtimes.com/n3/997795-ebola-zombies-man-believed-to-have-died-from-ebola-wakes-up-as-rise-from-the-dead-reports-viral/?sidebar=related-below,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,329,,,
280961205,"Madrid hospital designated for treating Ebola",http://www.theepochtimes.com/n3/t/madrid-hospital-designated-for-treating-ebola/,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
280961208,"Ebola epidemic",http://www.theepochtimes.com/n3/t/ebola-epidemic/,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
280961244,"Ebola therapies",http://www.theepochtimes.com/n3/t/ebola-therapies/,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
280961263,"Ebola Outbreak: WHO Says Senegal Case &#039;a Top Priority Emergency&#039; - The Epoch Times",http://www.theepochtimes.com/n3/925774-ebola-outbreak-who-says-senegal-case-a-top-priority-emergency/,"2014-08-31 14:38:00","Epoch Times",23411,0,0,0,1,,,
280961267,"Ebola Zombies? Patients &#039;Resurrected&#039; or &#039;Rise from the Dead&#039; Report Causes Panic",http://www.theepochtimes.com/n3/980585-ebola-zombies-patients-resurrected-or-rise-from-the-dead-articles-cause-panic/?sidebar=related-below,"2014-09-27 02:03:00","Epoch Times",23411,0,0,0,620,,,
280961275,"Liberia Hopes World Follows US Example With Increased Ebola Aid",http://www.theepochtimes.com/n3/962505-liberia-hopes-world-follows-us-ebola-with-increased-aid/?sidebar=related-below,"2014-09-17 10:28:00","Epoch Times",23411,0,0,0,1,,,
280961277,"How to Fund the Ebola Fight - The Epoch Times",http://www.theepochtimes.com/n3/979120-how-to-fund-the-ebola-fight/?sidebar=related-below,"2014-09-25 07:12:00","Epoch Times",23411,0,0,0,5,,,
280961293,"Guinea Student Who Brought Ebola to Senegal Recovers",http://www.theepochtimes.com/n3/947067-guinea-student-who-brought-ebola-to-senegal-recovers/,"2014-09-15 09:15:00","Epoch Times",23411,0,0,0,5,,,
280961321,"Gates Foundation to Spend $50M on Ebola Response - The Epoch Times",http://www.theepochtimes.com/n3/947324-gates-foundation-to-spend-50m-on-ebola-response/?sidebar=related-below,"2014-10-01 21:20:00","Epoch Times",23411,0,0,0,0,,,
280961361,"Could Ebola Spread to the United States? Questions as First Patients Come to US",http://www.theepochtimes.com/n3/846451-could-ebola-spread-to-the-united-states-questions-as-first-patients-come-to-us/?sidebar=related-below,"2014-08-05 17:10:00","Epoch Times",23411,0,0,0,1,,,
280961368,"Ebola breakout",http://www.theepochtimes.com/n3/t/ebola-breakout/,"2014-09-22 14:43:00","Epoch Times",23411,0,0,0,0,,,
280961465,"Drudge Report News: &#039;Ebola-infected ISIS terrorist&#039; Could Get into the US Via Canada?",http://www.theepochtimes.com/n3/942725-drudge-report-focus-ebola-infected-isis-terrorist-could-get-in-us-via-canada/?sidebar=related-below,"2014-09-09 00:11:00","Epoch Times",23411,0,0,0,49,,,
280961467,"US to Provide $75M to Expand Ebola Care Centers - The Epoch Times",http://www.theepochtimes.com/n3/934726-us-to-provide-75m-to-expand-ebola-care-centers/?sidebar=related-below,"2014-09-04 22:04:00","Epoch Times",23411,0,0,0,0,,,
280961486,"Thomas Eric Duncan Photos: Pictures, Age, Facts for Dallas Ebola Patient From Liberia",http://www.theepochtimes.com/n3/992764-thomas-eric-duncan-photos-pictures-of-ebola-patient-from-dallas-texas-united-states/?sidebar=related-below,"2014-08-03 09:07:00","Epoch Times",23411,0,0,0,381,,,
280961509,"Natural Treatments for Ebola Virus Exist, Research Suggests",http://www.theepochtimes.com/n3/845089-natural-treatments-for-ebola-virus-exist-research-suggests/3/,"2014-08-05 11:02:00","Epoch Times",23411,0,0,0,189,,,
280961542,"Ebola Is Spreading Faster Than Efforts to Contain It - The Epoch Times",http://www.theepochtimes.com/n3/972194-ebola-is-spreading-faster-than-efforts-to-contain-it/?sidebar=related-below,"2014-09-23 10:10:00","Epoch Times",23411,0,0,0,35,,,
280961577,"Liberia Reopens Slum Barricaded to Fight Ebola - The Epoch Times",http://www.theepochtimes.com/n3/923845-liberia-reopens-slum-barricaded-to-fight-ebola/?sidebar=related-below,"2014-08-30 08:45:00","Epoch Times",23411,0,0,0,0,,,
280961591,"What Is Ebola Virus? How Do You Get Ebola? - The Epoch Times",http://www.theepochtimes.com/n3/993393-what-is-ebola-virus-how-do-you-get-ebola/?sidebar=related-below,"2014-08-03 09:07:00","Epoch Times",23411,0,0,0,6,,,
280961609,"Ebola Outbreak Will Get Worse, Warns US Official",http://www.theepochtimes.com/n3/917014-ebola-outbreak-will-get-worse-warns-us-official/?sidebar=related-below,"2014-08-27 14:41:00","Epoch Times",23411,0,0,0,0,,,
280961650,"ebola crisis",http://www.theepochtimes.com/n3/t/ebola-crisis/,"2014-08-10 12:00:00","Epoch Times",23411,0,0,0,0,,,
280961663,"Liberia&#039;s President Extends Stay-Home Order Amid Ebola Crisis",http://www.theepochtimes.com/n3/927205-liberias-president-extends-stay-home-order-amid-ebola-crisis/?sidebar=related-below,"2014-09-03 05:36:00","Epoch Times",23411,0,0,0,0,,,
280962976,"CDC: Announces Beefed Up Ebola Travel Screenings",http://www.breitbart.com/Breitbart-TV/2014/10/08/CDC-Announces-Beefed-Up-Ebola-Travel-Screenings,"2014-10-08 21:32:46",Breitbart,19334,0,0,0,44,,,
280966072,"EU Discusses Options on Ebola Epidemic Response - The Epoch Times",http://www.theepochtimes.com/n3/976740-eu-discusses-options-on-ebola-epidemic-response/?sidebar=related-below,"2014-09-23 20:28:00","Epoch Times",23411,0,0,0,0,,,
280966233,"Ebola Spreads in Liberia, 4,200 Infected so Far",http://www.theepochtimes.com/n3/944795-ebola-spreads-in-liberia-4200-infected-so-far/?sidebar=related-below,"2014-09-10 05:53:00","Epoch Times",23411,0,0,0,9,,,
280966589,"Experimental Ebola Drug Heals All Monkeys in Study - The Epoch Times",http://www.theepochtimes.com/n3/922404-experimental-ebola-drug-heals-all-monkeys-in-study/?sidebar=related-below,"2014-08-29 14:20:00","Epoch Times",23411,0,0,0,2,,,
280966691,"4th Ebola-Stricken US Aid Worker Arrives for Treatment",http://www.theepochtimes.com/n3/944657-4th-ebola-stricken-us-aid-worker-arrives-for-treatment/?sidebar=related-below,"2014-09-15 09:16:00","Epoch Times",23411,0,0,0,0,,,
280966692,"Monkey Study: Ebola Vaccine Works, Needs Booster - The Epoch Times",http://www.theepochtimes.com/n3/940551-monkey-study-ebola-vaccine-works-needs-booster/?sidebar=related-below,"2014-09-07 17:53:00","Epoch Times",23411,0,0,0,0,,,
280966715,"Ebola Outbreak 2014: US Warns Against Traveling to West African Countries",http://www.theepochtimes.com/n3/830470-ebola-outbreak-2014-us-warns-against-traveling-to-west-african-countries/,"2014-07-31 19:48:00","Epoch Times",23411,0,0,0,3,,,
280966770,"Ebola Outbreak 2014: No Ebola Drug for Africans; Troops Deployed",http://www.theepochtimes.com/n3/853417-ebola-outbreak-2014-no-ebola-drug-for-africans-troops-deployed/?sidebar=related-below,"2014-08-07 14:38:00","Epoch Times",23411,0,0,0,3,,,
280966784,"Ebola Comes to America, but Don&#039;t Worry—It&#039;s Locked Away in a Safe Place - The Epoch Times",http://www.theepochtimes.com/n3/839040-ebola-comes-to-america-but-dont-worry-its-locked-away-in-a-safe-place/?sidebar=related-below,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
280966799,"FDA Lifts Hold on Experimental Ebola Drug ZMapp",http://www.theepochtimes.com/n3/854913-fda-lifts-hold-on-experimental-ebola-drug-zmapp/?sidebar=related-below,"2014-08-07 19:10:00","Epoch Times",23411,0,0,0,12,,,
280966814,"How West Africa Is Combating Ebola Outbreak, 367 Fatalities",http://www.theepochtimes.com/n3/772998-how-west-africa-is-combating-ebola-outbreak-367-fatalities/?sidebar=related-below,"2014-06-28 14:33:00","Epoch Times",23411,0,0,0,10,,,
280966832,"The Scale of the Ebola Crisis is Unprecedented, Says CDC Director",http://www.theepochtimes.com/n3/854226-the-scale-of-the-ebola-crisis-is-unprecedented-says-cdc-director/?sidebar=related-below,"2014-08-07 16:10:00","Epoch Times",23411,0,0,0,4,,,
280966856,"Stories From Frontlines of Ebola Crisis: Zeal, Devotion Guides Volunteers - The Epoch Times",http://www.theepochtimes.com/n3/938718-stories-from-frontlines-of-ebola-crisis-zeal-devotion-guides-volunteers/?sidebar=related-below,"2014-09-07 13:16:00","Epoch Times",23411,0,0,0,0,,,
280966892,"Third Sierra Leone Doctor Dies From Ebola",http://www.theepochtimes.com/n3/916552-third-sierra-leone-doctor-dies-from-ebola/?sidebar=related-below,"2014-08-29 12:58:00","Epoch Times",23411,0,0,0,6,,,
280966902,"Sierra Leone Healthcare System Has &#039;Crumbled&#039; Because of Ebola, Doctor Says",http://www.theepochtimes.com/n3/936676-sierra-leone-healthcare-system-has-crumbled-because-of-ebola-doctor-says/?sidebar=related-below,"2014-09-05 10:48:00","Epoch Times",23411,0,0,0,1,,,
280966918,"Government Asks Air France to Stop Flights to Ebola Regions",http://www.theepochtimes.com/n3/916535-government-asks-air-france-to-stop-flights-to-ebola-regions/?sidebar=related-below,"2014-08-27 10:04:00","Epoch Times",23411,0,0,0,0,,,
280966938,"Epidemiologist with Ebola in Germany for Treatment",http://www.theepochtimes.com/n3/916400-epidemiologist-with-ebola-in-germany-for-treatment/?sidebar=related-below,"2014-08-27 08:04:00","Epoch Times",23411,0,0,0,0,,,
280966985,"Ebola Outbreak: France Suspends Flights, Warns Its Citizens to Leave Sierra Leone and Liberia",http://www.theepochtimes.com/n3/916975-ebola-outbreak-france-suspends-flights-warns-its-citizens-to-leave-sierra-leone-and-liberia/?sidebar=related-below,"2014-08-27 14:05:00","Epoch Times",23411,0,0,0,1,,,
280967021,"Susan Mitchell Grant, who is the Chief Nurse at Emory Healthcare, Talks About Why Ebola Patients Were Taken to US",http://www.theepochtimes.com/n3/853286-susan-mitchell-grant-chief-nurse-at-emory-healthcare-writes-about-why-ebola-patients-were-brought-to-the-us/?sidebar=related-below,"2014-08-07 22:58:00","Epoch Times",23411,0,0,0,0,,,
280967029,"NewLink Genetics Ready to Test Ebola Vaccine",http://www.theepochtimes.com/n3/877767-newlink-genetics-ready-to-test-ebola-vaccine/,"2014-08-14 17:46:00","Epoch Times",23411,0,0,0,1,,,
280967055,"Ebola Outbreak 2014: NYC Hospital Testing Man Arrived From Africa",http://www.theepochtimes.com/n3/843255-ebola-outbreak-2014-nyc-hospital-testing-man-arrived-from-africa/?sidebar=related-below,"2014-08-04 18:36:00","Epoch Times",23411,0,0,0,0,,,
280967069,"Nigeria Confirms Second Ebola Case",http://www.theepochtimes.com/n3/841529-nigeria-confirms-second-ebola-case/?sidebar=related-below,"2014-08-04 09:44:00","Epoch Times",23411,0,0,0,0,,,
280967077,"UN Warns Bushmeat Might Contain Ebola - The Epoch Times",http://www.theepochtimes.com/n3/839216-un-warns-bushmeat-might-contain-ebola/?sidebar=related-below,"2014-08-03 20:21:00","Epoch Times",23411,0,0,0,31,,,
280967097,"Kent Brantly and Nancy Writebol, American Workers With Ebola, Said to be Cured; Released From Atlanta Hospital",http://www.theepochtimes.com/n3/898239-kent-brantly-and-nancy-writebol-american-workers-with-ebola-said-to-be-cured-released-from-atlanta-hospital/?sidebar=related-below,"2014-08-21 11:21:00","Epoch Times",23411,0,0,0,0,,,
280967122,"2 People Died of Ebola in Congo",http://www.theepochtimes.com/n3/907445-2-people-died-of-ebola-in-congo/,"2014-08-24 15:49:00","Epoch Times",23411,0,0,0,1,,,
280967134,"Liberian Ebola Survivor Praises Experimental Drug",http://www.theepochtimes.com/n3/923950-liberian-ebola-survivor-praises-experimental-drug/,"2014-08-30 09:10:00","Epoch Times",23411,0,0,0,2,,,
280978399,"Doctors unsure why only certain Ebola patients bleed",http://feeds.foxnews.com/~r/foxnews/scitech/~3/wUoR1LSrjI0/,"2014-10-08 20:35:41","Fox News",1092,0,0,0,88,,,
281007869,"'Obama Drone' Street Art Targets Gwyneth Paltrow Ahead of L.A. Fundraiser",http://www.breitbart.com/Breitbart-California/2014/10/08/Obama-Drone-Street-Art-Targets-Gwyneth-Paltrow-Ahead-of-Los-Angeles-Fundraiser,"2014-10-09 01:00:42",Breitbart,19334,0,0,0,220,,,
281011037,"AP News in Brief at 8:58 p.m. EDT",http://feedproxy.google.com/~r/FOREIGN-TheWashingtonTimesAmericasNewspaper/~3/g3imGgnYGGk/,"2014-10-09 01:00:20","Washington Times",101,0,0,0,0,,,
281014217,"EDITORIAL: The deadly certainty",http://feedproxy.google.com/~r/Editorial-TheWashingtonTimesAmericasNewspaper/~3/PU2aMzsM9Ws/,"2014-10-08 23:28:10","Washington Times",101,0,0,0,0,,,
281015505,"Infection Expert: Porous US Borders Prevent Containing Further Ebola Spread",http://www.breitbart.com/Breitbart-TV/2014/10/08/Infection-Expert-Porous-US-Borders-Prevent-Containing-Further-Ebola-Spread,"2014-10-09 02:14:00",Breitbart,19334,0,0,0,64,,,
281015506,"Three in Four Americans Concerned About Ebola Outbreak",http://www.breitbart.com/Big-Government/2014/10/08/3-in-4-Americans-Concerned-About-Ebola-Outbreak,"2014-10-09 02:04:00",Breitbart,19334,0,0,0,62,,,
281020601,"Cruz: Obama ISIS Strategy 'Driven by Political Operatives' ",http://www.breitbart.com/Breitbart-TV/2014/10/08/Cruz-Obama-ISIS-Strategy-Driven-by-Political-Operatives,"2014-10-09 02:56:22",Breitbart,19334,0,0,0,31,,,
281020608,"New Jersey Customs Agent: We're Not Prepared for Ebola",http://www.breitbart.com/Big-Government/2014/10/08/New-Jersey-Customs-Agent-We-re-Not-Prepared-for-Ebola,"2014-10-09 02:20:00",Breitbart,19334,0,0,0,0,,,
281027520,"Ebola Victim's Body to Be Cremated as CDC Warns Against Autopsies, Embalming",http://www.breitbart.com/Big-Government/2014/10/08/Ebola-Victim-s-Body-to-Be-Cremated-as-CDC-Warns-Against-Autopsies-Embalming,"2014-10-09 03:56:48",Breitbart,19334,0,0,0,7,,,
281039037,"VIDEO: Can Ebola Survivivor’s Blood Save Stricken Cameraman?",http://feeds.foxnews.com/~r/blogs/Gretawire/~3/Pr0_Dns5pXQ/,"2014-10-09 01:00:07","Fox News",1092,0,0,0,0,,,
281039155,"Spain euthanizes pet dog of Ebola-infected woman",http://feedproxy.google.com/~r/FOREIGN-TheWashingtonTimesAmericasNewspaper/~3/ilANETOAjGo/,"2014-10-09 02:38:58","Washington Times",101,0,0,0,3,,,
281040293,"Levin: Why Does Everyone Want to Come to Supposedly Racist US?",http://www.breitbart.com/Breitbart-TV/2014/10/09/Levin-Why-Does-Everyone-Want-to-Come-to-Supposedly-Racist-US,"2014-10-09 05:33:38",Breitbart,19334,0,0,0,583,,,
281043316,"AP-IL--Illinois News Digest 12 am, IL",http://feedproxy.google.com/~r/Sports-TheWashingtonTimesAmericasNewspaper/~3/jq-qkhl5eIk/,"2014-10-09 05:02:28","Washington Times",101,0,0,0,0,,,
281108007,"Australian Nurse Showing Symptoms of Ebola, Prompting Fears the Disease has Spread Further",http://www.breitbart.com/Breitbart-London/2014/10/09/Australian-Nurse-Showing-Symptoms-of-Ebola,"2014-10-09 10:00:56",Breitbart,19334,0,0,0,33,,,
281140416,"Texas deputy being treated, tested for possible Ebola out of an 'abundance of caution' ",http://feeds.foxnews.com/~r/foxnews/health/~3/UCSVmHvud8c/,"2014-10-09 11:24:36","Fox News",1092,0,0,0,287,,,
281140430,"UN Liberia medic arrives in Germany for Ebola treatment",http://feeds.foxnews.com/~r/foxnews/health/~3/ebtB633Qw1w/,"2014-10-09 11:12:53","Fox News",1092,0,0,0,21,,,
281140436,"Spain hospitalizes 6 for Ebola observation ",http://feeds.foxnews.com/~r/foxnews/health/~3/Ej3OYLKSquo/,"2014-10-09 11:04:47","Fox News",1092,0,0,0,15,,,
281155865,"Texas School Districts Responds to Ebola Death",http://www.breitbart.com/Breitbart-Texas/2014/10/09/Texas-School-District-Responds-to-Ebola-Death,"2014-10-09 12:32:38",Breitbart,19334,0,0,0,16,,,
281176928,"British Military Deploying to West Africa, But no Ebola Screening at UK Airports",http://www.breitbart.com/Breitbart-London/2014/10/09/Army-to-West-Africa-but-n-Ebola-Screening-Yet,"2014-10-09 13:03:47",Breitbart,19334,0,0,0,15,,,
281192463,"Plane cleaners strike at New York airport terminal over Ebola fears",http://feeds.foxnews.com/~r/foxnews/health/~3/mwE7s8XUXyQ/,"2014-10-09 14:08:26","Fox News",1092,0,0,0,4361,,,
281206496,"World View: Kurdish Riots Continue as Turkey Deals with the Kobani Conundrum",http://www.breitbart.com/Big-Peace/2014/10/08/9-Oct-14-World-View-Kurdish-riots-continue-as-Turkey-deals-with-the-Kobani-conundrum,"2014-10-09 14:39:50",Breitbart,19334,0,0,0,9,,,
281225400,"Poll: 58% Want Flights From Ebola Countries Banned",http://www.breitbart.com/Big-Government/2014/10/09/poll-58-percent-want-flights-from-ebola-countries-banned,"2014-10-09 15:46:00",Breitbart,19334,0,0,0,79,,,
281229511,"WHO revises Ebola death toll down by 14 to 3,865",http://feeds.foxnews.com/~r/foxnews/health/~3/sE5asitCBVk/,"2014-10-09 15:43:42","Fox News",1092,0,0,0,10,,,
281229515,"Spanish nurse worsens, Madrid blames infection on human error",http://feeds.foxnews.com/~r/foxnews/health/~3/0YJTDG1NBC4/,"2014-10-09 15:42:42","Fox News",1092,0,0,0,14,,,
281248422,"Ari Fleischer Blasts CNN for Ignoring White House Hooker Scandal",http://www.breitbart.com/Big-Journalism/2014/10/09/ari-fleischer-blasts-cnn-for-ignoring-white-house-hooker-scandal,"2014-10-09 16:56:00",Breitbart,19334,0,0,0,83,,,
281248427,"Poll: Majorities of Americans Desire Ebola Travel Ban, Don't Want Troops in Africa Combating Virus",http://www.breitbart.com/Big-Government/2014/10/09/Majorities-of-Americans-Desire-Ebola-Travel-Ban-Don-t-Want-Troops-in-Africa-Combating-Virus,"2014-10-09 16:55:00",Breitbart,19334,0,0,0,291,,,
281254634,http://img.theepochtimes.com/n3/eet-content/uploads/2014/10/03/ebola-TXTG120-AP.jpg,http://img.theepochtimes.com/n3/eet-content/uploads/2014/10/03/ebola-TXTG120-AP.jpg,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
281259861,http://img.theepochtimes.com/n3/eet-content/uploads/2014/10/03/ebola-TXTG113-AP.jpg,http://img.theepochtimes.com/n3/eet-content/uploads/2014/10/03/ebola-TXTG113-AP.jpg,"2014-08-03 10:20:00","Epoch Times",23411,0,0,0,0,,,
281259925,http://img.theepochtimes.com/n3/eet-content/uploads/2014/10/01/ebola-NY108-AP.jpg,http://img.theepochtimes.com/n3/eet-content/uploads/2014/10/01/ebola-NY108-AP.jpg,"2014-10-01 12:00:00","Epoch Times",23411,0,0,0,0,,,
281261732,"UN chief:  20 times more Ebola aid needed",http://feedproxy.google.com/~r/FOREIGN-TheWashingtonTimesAmericasNewspaper/~3/BIK6lWXBs9I/,"2014-10-09 16:09:05","Washington Times",101,0,0,0,0,,,
281261741,"Liberia children orphaned, ostracized by Ebola",http://feedproxy.google.com/~r/FOREIGN-TheWashingtonTimesAmericasNewspaper/~3/FqxELWr4iOU/,"2014-10-09 16:03:14","Washington Times",101,0,0,0,1,,,
281270700,"Guinea player leaves team for Ebola fears",http://feedproxy.google.com/~r/Sports-TheWashingtonTimesAmericasNewspaper/~3/G14e_DJC5zM/,"2014-10-09 18:02:47","Washington Times",101,0,0,0,0,,,
281292204,"Texas deputy tests negative for Ebola",http://feeds.foxnews.com/~r/foxnews/health/~3/5fB3SptqOdI/,"2014-10-09 19:48:47","Fox News",1092,0,0,0,774,,,
281305871,"Doctor Who Treated Spanish Ebola Patient: 'My Sleeves Were Short at All Times'",http://www.breitbart.com/Big-Peace/2014/10/09/Doctor-Who-Treated-Spanish-Ebola-Patient-My-Sleeves-Were-Short-at-All-Times,"2014-10-09 21:16:51",Breitbart,19334,0,0,0,0,,,
281329107,"Christie: 'We're not ready yet' for Ebola screenings at Newark airport",http://feedproxy.google.com/~r/Nation-TheWashingtonTimesAmericasNewspaper/~3/ikes4aJIU4I/,"2014-10-09 20:19:00","Washington Times",101,0,0,0,9,,,
281353321,"VIDEO: Dallas County Judge Clay Jenkins – Does He Fear Contracting Ebola After Being in the Apartment of the Now-Deceased Patient Without Protective Gear?",http://feeds.foxnews.com/~r/blogs/Gretawire/~3/8npoSGdCib8/,"2014-10-10 00:43:59","Fox News",1092,0,0,0,0,,,
